T6_Z2
Time-Data=(A2/86400)+25569;Temp;Humi;Vbat
1732705411;31.3;29.66;2977
1732705711;30.28;30.97;2976
1732706011;29.4;32.21;2974
1732706312;28.62;33.42;2972
1732706612;27.95;34.66;2970
1732706913;27.34;35.75;2969
1732707210;26.8;36.28;2967
1732707511;26.32;36.91;2965
1732707814;25.88;37.6;2963
1732708114;25.5;38.37;2962
1732708412;25.14;38.73;2961
1732708715;24.8;39.33;2959
1732709013;24.54;39.9;2958
1732709316;24.27;40.48;2957
1732709616;24.03;40.82;2956
1732709916;23.82;41.46;2955
1732710217;25.94;39.69;2954
1732710517;31.93;32.11;2955
1732710818;38.43;25.03;2957
1732711118;43.46;20.61;2960
1732711416;45.61;18.76;2964
1732711719;45.02;18.79;2967
1732712019;43.23;19.54;2970
1732712319;41.08;20.83;2974
1732712620;38.94;22.41;2977
1732712920;36.95;24.02;2980
1732713221;35.17;25.61;2981
1732713518;33.61;27.14;2980
1732713821;32.23;28.64;2979
1732714122;31.04;30.01;2977
1732714422;30.01;31.34;2975
1732714722;29.11;32.58;2973
1732715023;28.31;33.68;2971
1732715323;27.62;34.71;2970
1732715624;27.01;35.65;2968
1732715924;26.48;36.51;2966
1732716222;26.01;37.29;2964
1732716525;25.59;38.03;2963
1732716825;25.21;38.34;2961
1732717125;24.86;38.67;2959
1732717426;24.56;38.93;2958
1732717726;24.27;39.18;2957
1732718027;24.04;39.53;2956
1732718325;25.12;39.27;2955
1732718627;30.64;32.65;2955
1732718928;37.26;25.63;2957
1732719228;42.8;20.73;2960
1732719529;45.47;18.64;2963
1732719829;45.16;18.41;2966
1732720129;43.43;19.08;2970
1732720430;41.28;20.25;2973
1732720730;39.11;21.7;2977
1732721030;37.09;23.21;2979
1732721331;35.29;24.65;2981
1732721631;33.69;26.08;2980
1732721931;32.29;27.37;2979
1732722232;31.07;28.58;2977
1732722532;30.01;29.74;2976
1732722833;29.08;30.83;2974
1732723133;28.28;31.77;2972
1732723431;27.56;32.6;2969
1732723731;26.94;33.49;2967
1732724034;26.39;34.42;2965
1732724335;25.91;35.29;2963
1732724635;25.49;36.08;2962
1732724935;25.44;37.05;2961
1732725236;29.17;33.65;2960
1732725536;35.42;26.85;2960
1732725836;41.37;21.49;2962
1732726137;45.21;18.57;2965
1732726437;46.27;17.68;2968
1732726737;45.1;18.01;2971
1732727038;43.04;18.97;2974
1732727338;40.78;20.36;2977
1732727639;38.62;21.99;2980
1732727939;36.64;23.63;2981
1732728239;34.88;25.21;2981
1732728540;33.35;26.73;2981
1732728840;32;28.18;2979
1732729141;30.78;30.03;2977
1732729441;29.78;31.17;2975
1732729739;28.92;32.3;2974
1732730042;28.17;33.37;2972
1732730340;27.51;34.35;2970
1732730642;26.92;35.26;2968
1732730943;26.41;36.12;2966
1732731243;25.96;36.94;2964
1732731544;25.57;37.77;2963
1732731844;25.21;38.47;2961
1732732142;24.88;39.07;2960
1732732445;24.62;39.69;2959
1732732745;24.36;40.28;2957
1732733045;24.45;41.17;2956
1732733346;28.53;36.67;2956
1732733646;35.02;28.54;2957
1732733947;41.15;22.54;2960
1732734247;45.15;19.28;2963
1732734547;46.23;18.3;2966
1732734848;45.13;18.54;2969
1732735148;43.09;19.36;2973
1732735449;40.84;20.66;2977
1732735749;38.64;22.18;2980
1732736049;36.68;23.85;2981
1732736350;34.97;25.31;2982
1732736648;33.48;26.74;2981
1732736950;32.19;28.14;2980
1732737251;31.05;29.49;2978
1732737551;30.07;30.66;2976
1732737852;29.21;31.86;2974
1732738149;28.44;33.04;2972
1732738450;27.78;34.06;2970
1732738753;27.2;34.97;2968
1732739053;26.67;35.89;2966
1732739353;26.22;36.73;2965
1732739654;25.81;37.41;2963
1732739954;25.44;38.04;2962
1732740252;25.12;38.64;2960
1732740555;24.81;39.06;2959
1732740853;25.52;39.06;2958
1732741156;27.95;35.54;2958
1732741456;29.22;33.63;2958
1732741756;31.93;30.8;2959
1732742057;37.12;25.65;2961
1732742357;42.38;21.05;2963
1732742658;45.42;18.69;2967
1732742958;45.42;18.31;2970
1732743258;43.82;18.88;2973
1732743559;41.7;19.98;2977
1732743859;39.54;21.42;2979
1732744159;37.5;22.93;2980
1732744460;35.67;24.38;2981
1732744760;34.05;25.86;2981
1732745061;32.63;27.21;2980
1732745361;31.4;28.5;2978
1732745659;30.31;29.68;2976
1732745962;29.38;30.85;2974
1732746262;28.56;31.9;2972
1732746562;27.84;32.77;2971
1732746863;27.2;33.49;2969
1732747163;26.64;34.15;2967
1732747464;26.14;34.88;2965
1732747764;25.7;35.44;2964
1732748064;25.31;35.99;2962
1732748365;24.95;36.52;2961
1732748665;24.65;37.05;2959
1732748965;24.37;37.5;2958
1732749266;24.16;38.36;2957
1732749566;26.45;36.95;2956
1732749867;32.55;29.83;2957
1732750167;38.78;23.68;2959
1732750467;42.62;20.3;2961
1732750768;44.08;19.05;2965
1732751068;43.25;19.17;2968
1732751368;41.49;20.1;2972
1732751669;39.48;21.46;2975
1732751969;37.52;23;2977
1732752269;35.7;24.53;2979
1732752570;34.08;26.03;2980
1732752870;32.66;27.5;2979
1732753171;31.41;28.91;2978
1732753471;30.32;30.23;2976
1732753771;29.38;31.44;2975
1732754072;28.55;32.58;2973
1732754372;27.82;33.64;2971
1732754673;27.18;34.59;2968
1732754973;26.62;35.43;2967
1732755273;26.12;36.23;2965
1732755574;25.69;37;2963
1732755874;25.3;37.7;2962
1732756174;24.95;38.33;2961
1732756475;24.63;38.89;2959
1732756773;24.34;39.44;2958
1732757076;24.1;39.97;2957
1732757376;24.05;40.72;2956
1732757676;27.44;37.31;2955
1732757977;33.89;29.29;2956
1732758277;40.25;22.97;2958
1732758577;44.5;19.43;2962
1732758878;45.41;18.47;2965
1732759178;44.18;18.8;2968
1732759479;42.18;19.79;2972
1732759779;40;21.23;2976
1732760079;38.81;22.39;2978
1732760380;41.36;20.7;2981
1732760680;43.84;18.93;2982
1732760980;43.99;18.65;2983
1732761281;44.65;18.29;2983
1732761581;45.9;17.56;2983
1732761882;45.25;17.72;2984
1732762182;43.45;18.57;2984
1732762482;41.29;19.88;2984
1732762783;39.16;21.46;2985
1732763083;37.17;23.08;2984
1732763381;35.4;24.65;2984
1732763684;33.85;26.21;2983
1732763984;32.47;27.71;2981
1732764285;31.28;29.12;2980
1732764583;30.24;30.43;2978
1732764886;29.34;31.66;2976
1732765186;28.54;32.8;2974
1732765486;27.85;33.83;2972
1732765787;27.23;34.76;2971
1732766087;26.68;35.61;2969
1732766387;26.2;36.44;2967
1732766688;25.79;37.18;2965
1732766988;25.41;37.89;2963
1732767289;25.07;38.52;2962
1732767586;24.75;39.12;2961
1732767889;24.49;39.68;2959
1732768190;24.24;40.21;2958
1732768490;24.01;40.68;2957
1732768790;23.8;41.13;2956
1732769091;23.85;41.81;2956
1732769391;27.46;37.89;2956
1732769692;33.32;30.04;2957
1732769992;36.24;26.33;2959
1732770292;36.68;25.45;2961
1732770593;36.31;25.61;2964
1732770893;38.37;24;2966
1732771194;41.55;21.25;2969
1732771494;42.2;20.39;2973
1732771794;41.15;20.9;2976
1732772095;39.47;22;2978
1732772395;37.63;23.4;2979
1732772695;35.88;24.88;2980
1732772996;34.78;26.22;2980
1732773296;37.25;24.52;2980
1732773597;40.76;21.5;2980
1732773897;41.66;20.52;2980
1732774197;40.75;20.97;2980
1732774498;39.17;22.05;2980
1732774798;37.43;23.42;2980
1732775099;35.73;24.87;2980
1732775399;34.17;26.36;2980
1732775699;32.78;27.83;2980
1732775997;31.54;29.23;2979
1732776300;30.45;30.56;2977
1732776601;29.51;31.83;2975
1732776901;28.66;32.96;2973
1732777199;27.95;34.01;2971
1732777499;27.31;34.98;2969
1732777802;26.73;35.86;2968
1732778102;26.23;36.69;2966
1732778403;25.78;37.73;2964
1732778703;25.39;38.47;2963
1732779004;25.06;39.5;2961
1732779304;24.7;40.89;2960
1732779604;24.41;40.94;2959
1732779905;24.3;41.52;2958
1732780205;28.13;37.55;2957
1732780505;34.08;29.48;2958
1732780806;38.13;24.98;2960
1732781106;41.26;22;2963
1732781407;43.43;20.1;2966
1732781707;43.68;19.56;2969
1732782007;42.42;20.07;2972
1732782308;40.56;21.21;2975
1732782608;38.6;22.66;2978
1732782908;36.72;24.18;2980
1732783209;35.02;25.69;2981
1732783509;33.51;27.2;2980
1732783810;32.17;28.65;2979
1732784110;31;30.04;2977
1732784410;29.91;30.84;2975
1732784708;29.03;32.18;2973
1732785011;28.23;33.04;2972
1732785309;27.48;33.49;2970
1732785612;26.83;34.19;2968
1732785912;26.25;34.85;2966
1732786213;25.76;35.4;2964
1732786513;25.32;36.09;2962
1732786811;24.91;36.52;2961
1732787114;24.56;37.26;2959
1732787414;24.98;37.57;2958
1732787714;29.78;32.34;2958
1732788015;36.43;25.56;2958
1732788315;42.27;20.52;2961
1732788616;45.35;18.29;2964
1732788916;45.3;18;2967
1732789216;43.68;18.61;2970
1732789517;41.55;19.75;2974
1732789817;39.39;21.27;2977
1732790117;37.35;22.86;2979
1732790418;35.53;24.45;2981
1732790718;33.91;25.97;2981
1732791019;32.51;27.46;2980
1732791319;31.28;28.86;2978
1732791619;30.21;30.17;2976
1732791920;29.29;31.35;2974
1732792218;28.45;32.64;2973
1732792518;27.77;33.83;2971
1732792821;27.18;34.88;2969
1732793121;26.66;36.08;2967
1732793422;26.22;37.07;2965
1732793722;25.82;37.95;2963
1732794022;25.46;38.67;2962
1732794323;25.14;39.33;2960
1732794623;24.83;39.89;2959
1732794923;24.59;40.44;2958
1732795224;24.35;40.92;2957
1732795524;24.13;41.36;2956
1732795825;23.94;41.78;2955
1732796125;25.13;41.7;2955
1732796425;30.72;34.19;2955
1732796726;37.4;26.43;2957
1732797026;42.97;21.26;2960
1732797327;45.51;19.15;2963
1732797627;45.11;18.95;2966
1732797927;43.41;19.66;2970
1732798228;41.3;20.84;2974
1732798528;39.18;22.43;2977
1732798828;37.21;23.99;2980
1732799129;35.45;25.53;2981
1732799429;33.9;26.96;2980
1732799730;32.53;28.5;2979
1732800030;31.36;29.91;2978
1732800330;30.33;31.26;2976
1732800631;29.46;32.5;2974
1732800929;28.67;33.63;2972
1732801232;27.99;34.66;2970
1732801532;27.38;35.54;2968
1732801830;26.83;36.36;2967
1732802133;26.34;37.22;2965
1732802433;25.93;38.17;2963
1732802733;25.57;38.93;2962
1732803031;25.23;39.52;2961
1732803334;24.91;39.82;2959
1732803635;24.64;40.22;2958
1732803935;24.39;40.63;2957
1732804235;25.4;40.44;2956
1732804536;30.82;33.36;2957
1732804836;37.45;25.96;2958
1732805136;43.01;20.99;2961
1732805437;45.96;18.69;2964
1732805737;46.08;18.2;2967
1732806038;44.51;18.7;2971
1732806338;42.37;19.7;2974
1732806638;40.16;21.05;2978
1732806939;38.08;22.51;2980
1732807239;36.19;24.01;2982
1732807539;34.53;25.44;2981
1732807837;33.09;26.76;2980
1732808140;31.82;28.07;2979
1732808441;30.72;29.27;2977
1732808741;29.76;30.49;2975
1732809041;28.92;31.65;2973
1732809342;28.07;33.35;2971
1732809642;27.29;33.97;2969
1732809940;26.78;34.99;2967
1732810243;26.32;35.7;2965
1732810543;25.87;37.09;2964
1732810844;25.47;37.74;2962
1732811144;25.16;38.39;2961
1732811444;24.84;38.93;2960
1732811745;24.59;39.51;2958
1732812045;24.33;40.02;2957
1732812346;24.11;40.51;2956
1732812646;23.9;40.98;2955
1732812946;23.78;41.63;2954
1732813247;26.44;39.34;2954
1732813547;32.76;31.02;2955
1732813848;39.31;24.25;2957
1732814148;44.18;20.13;2960
1732814448;45.93;18.59;2964
1732814749;45.1;18.64;2968
1732815049;43.21;19.47;2972
1732815349;41.01;20.78;2974
1732815650;38.85;22.36;2978
1732815950;36.89;23.97;2980
1732816248;35.11;25.54;2981
1732816551;33.58;27.2;2980
1732816851;32.27;29.01;2979
1732817152;31.14;30.48;2978
1732817452;30.13;31.65;2976
1732817752;29.25;33.07;2974
1732818053;28.49;34.49;2971
1732818353;27.84;35.42;2969
1732818653;27.26;36.58;2968
1732818954;26.74;37.66;2966
1732819252;26.29;38.54;2965
1732819555;25.9;39.36;2963
1732819852;25.54;40.23;2962
1732820155;25.23;40.98;2960
1732820456;24.93;41.61;2959
1732820756;24.68;42.14;2958
1732821056;24.46;42.62;2957
1732821357;24.24;42.96;2956
1732821657;24.07;43.49;2955
1732821958;23.91;44.02;2954
1732822258;23.75;44.27;2954
1732822558;23.63;44.51;2953
1732822859;23.47;45.3;2952
1732823159;25.31;44.19;2952
1732823459;31.35;35.03;2953
1732823760;38.13;26.92;2955
1732824060;43.52;21.69;2958
1732824361;45.68;19.65;2962
1732824661;45.09;19.48;2966
1732824961;43.29;20.17;2969
1732825262;41.16;21.37;2973
1732825562;39.06;22.81;2976
1732825862;37.11;24.29;2979
1732826163;35.38;25.78;2980
1732826463;33.85;27.23;2979
1732826764;32.49;28.56;2978
1732827062;31.28;30.33;2977
1732827362;30.21;31.83;2975
1732827665;29.36;32.93;2973
1732827963;28.57;33.75;2971
1732828266;27.88;35.21;2970
1732828566;27.25;35.96;2968
1732828866;26.67;37.37;2966
1732829167;26.17;37.77;2964
1732829467;25.71;38.98;2962
1732829767;25.3;39.25;2961
1732830065;24.91;40.42;2959
1732830368;24.61;40.62;2958
1732830669;24.3;41.81;2957
1732830966;24.05;41.94;2956
1732831269;23.8;42.92;2955
1732831570;23.62;43;2954
1732831870;23.4;43.88;2953
1732832171;23.23;43.88;2952
1732832471;23.07;44.69;2951
1732832771;23.67;44.88;2950
1732833072;28.67;38.19;2951
1732833372;35.41;29.13;2952
1732833673;41.42;23.07;2955
1732833973;44.66;20.12;2959
1732834273;44.58;19.67;2963
1732834574;42.92;20.34;2966
1732834874;40.74;21.63;2970
1732835174;38.53;23.32;2974
1732835475;36.47;24.92;2977
1732835775;34.64;26.7;2979
1732836076;33.02;28.27;2978
1732836376;31.66;29.86;2977
1732836674;30.55;31.47;2976
1732836977;29.6;32.91;2974
1732837275;29.94;33.74;2971
1732837577;34.49;28.98;2970
1732837878;38.69;24.51;2970
1732838178;39.82;23.15;2971
1732838479;39.18;23.39;2971
1732838779;37.81;24.34;2972
1732839079;36.27;25.58;2973
1732839380;34.74;27.01;2973
1732839680;34.24;28.06;2975
1732839980;37.42;25.52;2976
1732840281;40.71;22.51;2976
1732840581;41.25;21.75;2977
1732840882;40.24;22.29;2977
1732841182;38.66;23.45;2978
1732841482;36.95;24.79;2978
1732841780;35.31;26.28;2978
1732842081;33.82;27.74;2977
1732842384;32.48;29.22;2977
1732842684;31.32;30.59;2976
1732842984;30.29;31.98;2975
1732843285;29.4;33.18;2973
1732843585;28.6;34.35;2971
1732843885;27.92;35.36;2969
1732844186;27.31;36.37;2967
1732844486;26.76;37.24;2965
1732844786;26.3;38.11;2963
1732845087;25.88;38.87;2962
1732845387;25.51;39.6;2961
1732845688;25.18;40.25;2959
1732845988;24.86;40.89;2958
1732846288;24.6;41.47;2957
1732846589;24.35;42.02;2956
1732846889;24.76;42.61;2955
1732847189;29.37;36.75;2955
1732847490;35.97;28.61;2956
1732847790;41.94;22.67;2959
1732848090;45.37;19.75;2962
1732848391;45.61;19.13;2965
1732848691;44.1;19.68;2969
1732848992;41.98;20.83;2972
1732849292;39.78;22.4;2976
1732849590;37.73;24.03;2978
1732849893;35.86;25.66;2980
1732850193;34.22;27.24;2980
1732850493;32.78;28.78;2979
1732850794;31.53;30.22;2978
1732851094;30.44;31.63;2976
1732851395;29.5;32.86;2974
1732851695;28.67;34.06;2972
1732851995;27.96;35.06;2969
1732852296;27.32;36.06;2968
1732852596;26.77;36.91;2966
1732852897;26.27;37.81;2964
1732853197;25.85;38.54;2963
1732853497;25.47;39.31;2961
1732853795;25.13;39.92;2960
1732854096;24.8;40.55;2958
1732854396;24.55;41.12;2957
1732854699;24.37;41.89;2956
1732854999;27.13;39.43;2956
1732855300;33.39;31.33;2956
1732855600;39.82;24.46;2958
1732855901;44.38;20.44;2961
1732856201;45.73;19.12;2964
1732856501;44.7;19.32;2968
1732856802;42.71;20.27;2971
1732857102;40.52;21.7;2975
1732857402;38.39;23.34;2978
1732857703;36.44;24.94;2980
1732858003;34.71;26.59;2980
1732858304;33.19;28.15;2980
1732858604;31.89;29.65;2978
1732858904;30.75;31.01;2976
1732859205;29.75;32.37;2974
1732859505;28.89;33.54;2973
1732859805;28.14;34.67;2971
1732860106;27.48;35.63;2969
1732860406;26.9;36.59;2967
1732860707;26.39;37.42;2965
1732861007;25.94;38.25;2963
1732861307;25.55;38.92;2961
1732861608;25.19;39.69;2960
1732861908;24.85;40.25;2959
1732862209;24.58;40.89;2958
1732862509;24.53;41.64;2956
1732862809;27.46;38.5;2956
1732863110;31.5;32.84;2957
1732863410;34.97;28.6;2958
1732863710;37.83;25.52;2960
1732864011;40.15;23.27;2962
1732864311;41.84;21.62;2966
1732864612;42.06;21.11;2969
1732864912;40.94;21.71;2972
1732865212;39.27;22.86;2975
1732865513;37.48;24.22;2977
1732865813;35.78;25.67;2978
1732866114;34.21;27.29;2978
1732866414;32.84;28.81;2977
1732866714;31.65;30.15;2976
1732867015;30.6;31.44;2975
1732867313;29.68;32.64;2973
1732867615;28.87;33.74;2971
1732867916;28.16;34.87;2969
1732868216;27.54;35.84;2967
1732868517;26.99;36.76;2965
1732868817;26.5;37.61;2964
1732869117;26.05;38.38;2963
1732869418;25.65;39.03;2961
1732869716;25.29;39.72;2959
1732870019;24.96;40.29;2958
1732870319;24.65;40.96;2957
1732870619;24.38;41.55;2956
1732870920;24.15;42.24;2955
1732871220;23.95;42.61;2954
1732871520;24.27;42.77;2953
1732871821;28.76;36.59;2953
1732872121;35.39;28.34;2954
1732872422;41.52;22.35;2957
1732872722;45.37;19.39;2961
1732873022;46.2;18.43;2964
1732873323;44.9;18.74;2968
1732873623;42.8;19.63;2972
1732873923;40.55;20.94;2975
1732874224;38.4;22.4;2978
1732874524;36.46;23.78;2980
1732874825;34.77;25.04;2980
1732875125;33.28;26.69;2979
1732875425;31.99;28.11;2978
1732875726;30.87;29.55;2976
1732876026;29.9;30.84;2974
1732876326;29.04;32.02;2972
1732876627;28.29;33.09;2970
1732876927;27.62;34.06;2968
1732877228;27.03;34.98;2966
1732877528;26.52;35.82;2965
1732877828;26.07;36.64;2963
1732878129;25.66;37.37;2962
1732878429;25.3;38.05;2960
1732878729;24.97;38.68;2959
1732879030;24.68;39.26;2958
1732879330;24.42;39.84;2956
1732879631;24.18;40.33;2955
1732879931;23.97;40.79;2955
1732880229;23.8;41.39;2954
1732880532;26.06;39.77;2953
1732880832;32.19;31.65;2954
1732881132;38.76;24.73;2956
1732881433;43.82;20.4;2959
1732881733;45.86;18.74;2963
1732882034;45.18;18.73;2966
1732882334;43.31;19.52;2970
1732882634;41.1;20.83;2973
1732882935;38.93;22.23;2977
1732883235;36.9;24.01;2979
1732883533;35.06;25.37;2980
1732883836;33.45;27.07;2979
1732884134;32.04;28.29;2978
1732884434;30.82;29.81;2976
1732884737;29.81;31.11;2974
1732885037;28.93;32.43;2972
1732885338;28.16;33.47;2970
1732885638;27.49;34.57;2968
1732885939;26.9;35.43;2967
1732886239;26.39;36.35;2965
1732886537;25.93;37.06;2963
1732886837;25.53;37.9;2961
1732887140;25.17;38.51;2960
1732887438;24.84;39.2;2959
1732887741;24.57;39.71;2957
1732888041;24.3;40.31;2956
1732888342;24.08;40.77;2955
1732888640;23.84;40.73;2954
1732888942;23.62;41;2953
1732889243;23.46;41.92;2952
1732889541;23.31;42.33;2952
1732889844;23.63;42.46;2951
1732890144;28.02;36.92;2951
1732890444;34.68;28.68;2953
1732890745;40.93;22.64;2955
1732891045;45.05;19.29;2959
1732891345;46.5;18.05;2963
1732891646;45.58;18.18;2967
1732891946;43.58;19.01;2971
1732892247;41.3;20.12;2974
1732892547;39.07;21.65;2978
1732892847;37.03;23.19;2980
1732893148;35.22;24.59;2980
1732893448;33.66;25.95;2979
1732893748;32.28;27.21;2978
1732894049;31.09;28.33;2977
1732894349;30.05;29.37;2975
1732894650;29.15;30.42;2972
1732894947;28.37;31.47;2970
1732895250;27.67;32.59;2968
1732895551;27.07;33.28;2967
1732895851;26.54;33.96;2965
1732896152;26.06;34.54;2963
1732896452;25.65;35.14;2961
1732896752;25.28;36.02;2960
1732897050;24.94;36.88;2958
1732897353;24.66;37.59;2957
1732897653;24.39;38.24;2956
1732897954;24.17;38.8;2955
1732898252;23.96;39.34;2954
1732898554;24.14;40.17;2953
1732898855;28.24;35.8;2953
1732899155;34.69;28.15;2954
1732899456;40.85;21.76;2957
1732899756;44.72;18.74;2960
1732900056;45.36;18.19;2964
1732900357;43.97;18.76;2968
1732900657;41.95;19.85;2971
1732900957;39.78;21.33;2974
1732901258;37.73;22.93;2977
1732901558;35.86;24.53;2979
1732901859;34.21;26.14;2980
1732902159;32.77;27.64;2979
1732902459;31.53;29.09;2977
1732902760;30.45;30.38;2976
1732903060;29.52;31.64;2974
1732903361;28.68;32.77;2971
1732903658;27.96;33.82;2969
1732903961;27.31;34.75;2967
1732904262;26.75;35.64;2965
1732904562;26.25;36.44;2964
1732904862;25.82;37.21;2962
1732905163;25.42;37.88;2961
1732905463;25.08;38.52;2959
1732905764;24.76;39.07;2958
1732906064;24.52;39.93;2957
1732906364;24.28;40.6;2956
1732906665;24.08;41.12;2955
1732906965;23.89;41.67;2954
1732907265;23.73;42.24;2953
1732907563;23.58;42.63;2952
1732907866;23.67;43.3;2951
1732908167;27.48;39.39;2951
1732908467;34.11;30.43;2952
1732908767;40.54;23.6;2955
1732909068;44.47;20.07;2958
1732909129;44.76;19.75;2962
1732909430;43.26;20.11;2965
1732909730;41.32;21.1;2969
1732910031;39.2;22.48;2972
1732910331;37.25;23.95;2975
1732910631;35.47;25.41;2977
1732910932;33.89;26.85;2977
1732911229;32.5;28.22;2975
1732911530;31.29;29.48;2973
1732911833;30.23;30.66;2972
1732912133;29.31;31.74;2971
1732912433;28.51;32.89;2969
1732912734;27.81;33.77;2967
1732913034;27.18;34.48;2965
1732913335;26.63;35.18;2963
1732913635;26.14;35.83;2962
1732913935;25.71;36.38;2960
1732914236;25.32;36.93;2958
1732914534;24.97;37.41;2957
1732914836;24.67;37.82;2956
1732915137;24.38;38.32;2954
1732915437;24.13;38.71;2953
1732915738;23.91;39.06;2952
1732916038;23.72;39.38;2951
1732916338;23.6;39.88;2950
1732916639;26.27;37.6;2950
1732916939;32.58;30.07;2951
1732917240;39.17;23.56;2953
1732917540;44.01;19.57;2956
1732917840;45.66;18.19;2960
1732918141;44.74;18.31;2964
1732918441;42.81;19.13;2967
1732918741;40.61;20.43;2971
1732919042;38.45;21.94;2974
1732919342;36.5;23.47;2977
1732919643;34.75;24.95;2978
1732919941;33.22;26.35;2977
1732920243;31.88;27.64;2976
1732920544;30.72;28.86;2974
1732920844;29.72;29.96;2972
1732921142;28.84;31.07;2970
1732921442;28.08;31.94;2968
1732921745;27.41;32.98;2967
1732922046;26.81;33.88;2965
1732922346;26.29;34.79;2963
1732922646;25.84;35.57;2961
1732922947;25.43;36.34;2959
1732923247;25.07;37.05;2958
1732923545;24.74;37.69;2956
1732923848;24.46;38.26;2955
1732924148;24.2;38.79;2954
1732924449;23.96;39.29;2953
1732924749;23.75;39.74;2952
1732925050;24.28;40.25;2951
1732925350;29.13;34.57;2951
1732925650;35.8;26.88;2953
1732925951;41.82;21.35;2955
1732926251;45.15;18.73;2959
1732926551;45.26;18.27;2963
1732926852;43.69;18.83;2966
1732927152;41.56;19.97;2970
1732927453;39.37;21.48;2973
1732927750;37.33;23.07;2976
1732928053;35.49;24.64;2977
1732928354;33.87;26.17;2978
1732928654;32.45;27.66;2977
1732928954;31.22;29.07;2975
1732929255;30.15;30.39;2974
